"index","id","name","alias","type","rating","review_count","price","location","latitude","longitude"
"5040","fqcag0RhI-0j1tiGWjq7rg","The Stinking Rose","the-stinking-rose-beverly-hills-4","italian","4",4095,"2",90211,"34.0664","-118.377"
"5041","Gm0rzA9EQD4GgSP9TimLPQ","Il Cielo","il-cielo-beverly-hills-3","italian","4",1164,"3",90211,"34.0719","-118.388"
"5042","OE6YkMl3WY8zA5kSsTFZqQ","La Cabana Restaurant","la-cabana-restaurant-venice","mexican","3.5",773,"2",90291,"34.001","-118.468"
"5043","RRBx1fD9KFVOHS0qkSOS4g","New Bootleg Taco Stand on Venice","new-bootleg-taco-stand-on-venice-los-angeles","tacos","4.5",24,"1",90291,"34.0011","-118.47"
"5044","CVsVE75e3iID4GuEMg5iBQ","The Tasting Kitchen","the-tasting-kitchen-venice","breakfast_brunch","3.5",1530,"3",90291,"33.9897","-118.463"
"5045","NrX4H-BzOyQyVoDgsosBAQ","Kalbis Grill","kalbis-grill-los-angeles","bbq","4.5",189,"2",90064,"34.0398","-118.438"
"5046","RQoD2ucHJJQpCevVNPlLxQ","The Rooftop by JG","the-rooftop-by-jg-beverly-hills-4","latin","4",235,"4",90210,"34.0669","-118.411"
"5047","9Th93qh065gbJnlCxul60g","The Library Alehouse","the-library-alehouse-santa-monica-2","newamerican","4",1254,"2",90405,"33.9995","-118.481"
"5048","_8l5IWTuweCLHQlm25xgRg","Somni","somni-los-angeles","spanish","5",52,"4",90048,"34.0651","-118.377"
"5049","ajs7RHssyl-JWmnBmxkDAQ","CatCafe Lounge","catcafe-lounge-los-angeles-4","petadoption","5",86,"2",90025,"34.0468","-118.443"
"5050","LoPRhufpKse8q9WoTSpBWA","Mama Hong's Vietnamese Kitchen","mama-hongs-vietnamese-kitchen-los-angeles-8","vietnamese","4",833,"2",90025,"34.0481","-118.463"
"5051","Qp0oV50-myI8aO8u0fc33g","Hayden","hayden-culver-city-3","cafes","4",93,"2",90232,"34.0275","-118.387"
"5052","hIfXQ3hLpPr57j1_Km2iTg","Fifty One","fifty-one-culver-city-4","chinese","4",249,"2",90232,"34.023","-118.395"
"5053","qPgJC4_1FblqH9yV2HK6xg","Bin 73","bin-73-marina-del-rey","newamerican","4",184,"2",90292,"33.9791","-118.466"
"5054","1E_ahGSjZlnRORRG6evcwQ","Bahay Natin","bahay-natin-los-angeles","grocery","4.5",56,"1",90034,"34.0234","-118.399"
"5055","tYlfZ4llQPd5xgQZLT1ILQ","The District by Hannah An","the-district-by-hannah-an-los-angeles","vietnamese","4",987,"3",90048,"34.0734","-118.382"
"5056","3OeKiV0yRa_y4mjJ71wiZA","Moto Azabu Sushi Bar & Grill","moto-azabu-sushi-bar-and-grill-marina-del-rey","sushi","4.5",217,"3",90292,"33.9831","-118.461"
"5057","l2TpbvvizsNl-GBCRb8I1A","Taste of Tehran","taste-of-tehran-los-angeles","persian","4.5",816,"2",90025,"34.0476","-118.435"
"5058","RJ50pWeFHXMM-3IMAj18jg","Phorage","phorage-los-angeles","vietnamese","3.5",837,"2",90034,"34.0275","-118.413"
"5059","ir83yogKCv7Awv75utz_lw","Qin West Noodle","qin-west-noodle-los-angeles-3","chinese","3.5",207,"2",90024,"34.0506","-118.438"
"5060","g1vYxoxXJxidS6GWoNLLfQ","Mykonos Greek Grill","mykonos-greek-grill-culver-city","greek","4",162,"1",90232,"34.0078","-118.412"
"5061","iYxjAqxyYWKN2cU_hYyJUQ","The Wee Chippy","the-wee-chippy-venice","fishnchips","4.5",201,"2",90291,"33.9885","-118.475"
"5062","COWNd6DAq_5_-wpX0EbrtQ","Ramayani","ramayani-los-angeles","indonesian","4",483,"2",90024,"34.0505","-118.438"
"5063","1qwR64G3l8f0Nkm2P0JljQ","Tempura Endo","tempura-endo-beverly-hills-2","japanese","4",55,"4",90210,"34.0675","-118.409"
"5064","VlK70WlHut29D1rwtE3maA","Samosa House and Bharat Bazaar","samosa-house-and-bharat-bazaar-culver-city","indpak","4",962,"1",90066,"34.001","-118.416"
"5065","l5_i-RK7b0eNZOGdhro77Q","The Poke Shack","the-poke-shack-venice","hawaiian","4",668,"2",90291,"33.9877","-118.472"
"5066","cBWN29ksCz8c6ullUx6MBQ","KazuNori: The Original Hand Roll Bar","kazunori-the-original-hand-roll-bar-santa-monica","sushi","4.5",348,"2",90401,"34.013","-118.496"
"5067","HEmvIWG0hKlYyPF4orQE6A","Craft","craft-los-angeles","newamerican","4",1643,"3",90067,"34.0596","-118.414"
"5068","x4k-csqCwofptVyYSIxtXw","California Chicken Cafe","california-chicken-cafe-los-angeles-2","chickenshop","4",884,"2",90025,"34.0463","-118.434"
"5069","D6qvi6OTJpKHgjx7PQst-Q","Bandera","bandera-los-angeles-6","newamerican","4",1043,"3",90025,"34.0489","-118.461"
"5070","z0zaCVA-p_5xTsyUZrmR0g","République","république-los-angeles-2","french","4",4770,"2",90036,"34.0642","-118.344"
"5071","v58fPs4vJiz2cySr-VUxcA","Burger Lounge","burger-lounge-culver-city-4","burgers","4.5",220,"2",90232,"34.0217","-118.398"
"5072","qzU47stEMPSAALcewOf9kg","Nong La Cafe","nong-la-cafe-los-angeles","vietnamese","4",1309,"2",90025,"34.0401","-118.443"
"5073","4W00cA8LQobxlk8Zj9aJaA","True Food Kitchen","true-food-kitchen-santa-monica","newamerican","4",2153,"2",90401,"34.013","-118.494"
"5074","nPDut-XU5H-Qb6P2OvdPJA","The Nickel Mine","the-nickel-mine-los-angeles","gastropubs","4",545,"2",90025,"34.046","-118.45"
"5075","iadn-cw8FdXPkjah8_nl1w","Santa Monica Seafood","santa-monica-seafood-santa-monica","seafoodmarkets","4",1377,"2",90401,"34.0237","-118.492"
"5076","PxR6rRMleWUd-AgBYpJuAA","Shake Shack","shake-shack-los-angeles","tradamerican","3.5",430,"2",90067,"34.0582","-118.42"
"5077","Ep_PmdL7QCDc9lFy2FywjA","Del Frisco's Grille","del-friscos-grille-santa-monica","newamerican","4",1042,"2",90401,"34.0117","-118.495"
"5078","c88uO_mkHYE5igUYOkuqzA","The MV Grab and Go","the-mv-grab-and-go-los-angeles","newamerican","4",74,"2",90066,"34.0043","-118.432"
"5079","h3rQpPzQ-wiAoctnMLSIUA","Tasty Noodle House","tasty-noodle-house-los-angeles-10","shanghainese","3.5",171,"2",90025,"34.0389","-118.442"
"5080","LMFp5HklqIK5JVJYL1uK7A","Il  Ristorante di Giorgio Baldi","il-ristorante-di-giorgio-baldi-santa-monica","italian","4",407,"4",90402,"34.0284","-118.519"
"5081","IatBiPM0lsPelHpfTnodyw","Chinois On Main","chinois-on-main-santa-monica","asianfusion","4",486,"3",90405,"34.0009","-118.482"
"5082","py2dW-WLfw8RfT4lkYX6pA","Hamasaku","hamasaku-los-angeles","japanese","4",475,"3",90025,"34.0483","-118.443"
"5083","EKrVpJqTXBjbbJPgHusibQ","Stevie's Creole Cafe","stevies-creole-cafe-los-angeles","cajun","4",374,"2",90019,"34.0496","-118.359"
"5084","sIo9JRtFv9MwSvsdBAx1pA","P.F. Chang's","p-f-changs-santa-monica","chinese","3",488,"2",90401,"34.0187","-118.498"
"5085","h5gt7iYE6l2sIkLMle3HmA","MTN","mtn-los-angeles-3","izakaya","3",233,"3",90291,"33.9913","-118.468"
"5086","52QPoJFEObNp6f6rv8XthQ","India's Tandoori","indias-tandoori-los-angeles","indpak","4.5",980,"2",90025,"34.0481","-118.463"
"5087","aJcW2gFFYYP8H1kNvUeoRQ","Flake","flake-venice","breakfast_brunch","4.5",955,"1",90291,"33.9984","-118.474"
"5088","wRUZC0DjqLCV3hX0laZILw","R+D Kitchen","r-d-kitchen-santa-monica-3","newamerican","4",1241,"2",90403,"34.0321","-118.496"
"5089","LNb-ElJwKIXS6Lx5xdRB1Q","Toca Madera","toca-madera-los-angeles","cocktailbars","4",1711,"3",90048,"34.0729","-118.375"
"5090","EGMhdnMBfOlhY1OVr5LBag","Catch","catch-santa-monica-4","seafood","3.5",239,"3",90405,"34.0068","-118.491"
"5091","vDHpZdx3QtQnrSZdDdXtdg","Genwa Korean BBQ","genwa-korean-bbq-beverly-hills","korean","4.5",737,"3",90211,"34.0691","-118.376"
"5092","ybjw0GxQ9lO92Pnztg6qtw","Via Veneto","via-veneto-santa-monica","italian","4",435,"4",90405,"33.9985","-118.48"
"5093","WwC3_ApPhjTbv2YT5pH2oA","Yardbird Southern Table & Bar","yardbird-southern-table-and-bar-los-angeles","southern","4.5",725,"3",90048,"34.0736","-118.377"
"5094","NegatxVL2gh2E3wZSyR6bQ","Ippudo","ippudo-santa-monica","ramen","4",158,"2",90401,"34.0149","-118.497"
"5095","o6TD4HVmb635IEU5kPBnpg","El Rincon Criollo","el-rincon-criollo-culver-city","cuban","3.5",442,"2",90230,"34.0033","-118.408"
"5096","YoQn8MtOimQbqi839TmeZw","Osteria Mozza","osteria-mozza-los-angeles","italian","4",2630,"4",90038,"34.0832","-118.339"
"5097","Vw9GdS6Q8ZJrU7l4zFqArQ","Green Peas Casual Food","green-peas-casual-food-culver-city","sandwiches","4",1043,"2",90230,"34.0026","-118.407"
"5098","V2usEClDzXSr7udUs2UyZQ","El Cholo","el-cholo-santa-monica-2","mexican","3.5",1049,"2",90401,"34.0245","-118.492"
"5099","t3MMLXxaC-ln2kW9RUyDLQ","Crimson","crimson-santa-monica","mediterranean","4.5",804,"2",90405,"34.0201","-118.454"
"5100","-3S1PdyDbSQcqkIaX8VKrQ","Wirtshaus German Restaurant & Beer Garden","wirtshaus-german-restaurant-and-beer-garden-los-angeles-2","german","4",794,"2",90036,"34.0776","-118.344"
"5101","8SRTaBMj-DsZZU6O_pI9dQ","Laurent's Le Coffee Shop","laurents-le-coffee-shop-los-angeles-2","breakfast_brunch","4.5",83,"1",90066,"33.997","-118.43"
"5102","HoiZYXpXoIhDWVZOhvsCKw","Cafe Gratitude - Venice","cafe-gratitude-venice-venice","vegan","4",1295,"2",90291,"33.9982","-118.474"
"5103","bQzxUNMUzJZ9G2oIw8iL4A","Surfside Bar and Grill","surfside-bar-and-grill-los-angeles","sportsbars","4",187,"2",90291,"33.9872","-118.473"
"5104","cal0Wpupxj9c_AV7WzDXsw","GRANVILLE","granville-west-hollywood-2","newamerican","4.5",862,"2",90048,"34.0771","-118.381"
"5105","xkQ5s7bqKbRTU9yjPHGt9g","Sunnin Lebanese Cafe","sunnin-lebanese-cafe-los-angeles","lebanese","4",1036,"2",90024,"34.0506","-118.437"
"5106","6trcFSyS5BVVWa672jOJCw","Totoraku","totoraku-los-angeles","japanese","4.5",241,"4",90064,"34.043","-118.422"
"5107","jetc2rZgRo_YBmxmOTNcEg","Seoul House of Tofu","seoul-house-of-tofu-los-angeles","korean","3.5",816,"2",90025,"34.0392","-118.443"
"5108","_uNuwKSvRqmg0al8BJwthw","Umami Burger - Santa Monica","umami-burger-santa-monica-santa-monica","burgers","4",2492,"2",90401,"34.0168","-118.492"
"5109","rVV49PZJw_6Ef-YKA1fIfA","Father's Office","fathers-office-santa-monica","burgers","4",3015,"2",90403,"34.0293","-118.498"
"5110","JPsjC7sLdQHhwcEqA6Fnyg","FoodShop","foodshop-los-angeles","tradamerican","4.5",12,"4",90291,"33.9953","-118.473"
"5111","4LptA7lZJLKMuEgT6ZzMxQ","Westside Tavern","westside-tavern-los-angeles","newamerican","4",1424,"2",90064,"34.0397","-118.429"
"5112","vKFeVF4k9oM4Fly67CagZQ","AR Cucina","ar-cucina-culver-city","italian","4",253,"2",90232,"34.0233","-118.395"
"5113","gBYdCyhdeMkv4C_IMlY7yw","Meat On Ocean","meat-on-ocean-santa-monica-3","steak","4",560,"3",90401,"34.0127","-118.496"
"5114","qLoiLukpk8g56kGDf4GMWQ","Le Petit Café","le-petit-café-santa-monica-2","french","4",264,"2",90404,"34.0327","-118.469"
"5115","kUx6ZHSJM863oMd3YhQLnQ","Sea Salt Poke","sea-salt-poke-los-angeles-3","seafood","4.5",337,"2",90064,"34.0382","-118.442"
"5116","WHY7Ahj7MaOnQQtwyNwSBg","Bossa Nova Brazilian Cuisine","bossa-nova-brazilian-cuisine-los-angeles","brazilian","3.5",1255,"2",90064,"34.0382","-118.432"
"5117","kW9bVBenjMuddQoSLw2sNg","Cafe Laurent","cafe-laurent-culver-city","french","4",974,"2",90230,"34.0119","-118.401"
"5118","__cvgBooF6k2Ra0nA14NGg","Bottlefish","bottlefish-los-angeles-2","bars","4.5",230,"3",90049,"34.054","-118.465"
"5119","zFWLgP2EKN7yuw3n6fZIcA","Poke-Poke","poke-poke-venice","hawaiian","4",1003,"2",90291,"33.9845","-118.472"
"5120","vrzTiO9Cx6NjaSHDyVKWhA","Mercado Santa Monica","mercado-santa-monica-santa-monica","mexican","4",1343,"2",90401,"34.0159","-118.495"
"5121","QkpZqdoBzdIjVN92eu7FcQ","Tacos","tacos-los-angeles-7","tacos","4.5",30,"1",90034,"34.0199","-118.423"
"5122","S_jWepe2askyXb9p-bn6EQ","Plant Food + Wine","plant-food-wine-venice","vegan","4",480,"3",90291,"33.9924","-118.472"
"5123","LGS0Nozk4KYSig88JBSayQ","Casa Oaxaca","casa-oaxaca-culver-city-3","mexican","4",192,"2",90232,"34.025","-118.396"
"5124","iKCpdatfHBS4j7FfJNo1uA","Benny's Tacos & Chicken Rotisserie","bennys-tacos-and-chicken-rotisserie-culver-city","mexican","4.5",454,"1",90232,"34.0206","-118.405"
"5125","sCzTcjf3e5cbOHXHCSrk0w","Makani","makani-venice","newamerican","4",135,"2",90291,"33.998","-118.473"
"5126","5z6YbJ0i3V16hCm31iHU_A","Saint Marc","saint-marc-los-angeles-3","newamerican","4",135,"2",90067,"34.06","-118.42"
"5127","Kdadoi3Wf9gmTNhIDtnzAA","The Wood","the-wood-los-angeles","coffee","3.5",749,"2",90066,"33.9975","-118.422"
"5128","n4j6uwS4g_8b8qaXP4qiEA","Satdha Plant-Based Thai Kitchen","satdha-plant-based-thai-kitchen-santa-monica-5","thai","4.5",685,"2",90405,"34.0098","-118.48"
"5129","Hat0dbSjn45_fwuuaPNnHA","Nonstop Sushi & Sake Bar","nonstop-sushi-and-sake-bar-santa-monica","sushi","3.5",406,"2",90405,"34.0064","-118.475"
"5130","1opE7Y0ATfol71vXA9Y6bA","BäcoShop","bäcoshop-culver-city","sandwiches","3.5",271,"2",90232,"34.023","-118.395"
"5131","jaSU9mfMdZ5ejcbk_lMvSw","Hide Sushi Japanese Restaurant","hide-sushi-japanese-restaurant-los-angeles","japanese","4",1554,"2",90025,"34.0403","-118.443"
"5132","VLQFXs5F7BK40KA10VDSaA","Lenzini's Pizza","lenzinis-pizza-los-angeles-4","pizza","4",415,"1",90034,"34.0246","-118.411"
"5133","FB_mLYx-NQdPWl16nhRW3Q","Meat Your Seoul","meat-your-seoul-los-angeles","asianfusion","4",70,"2",90024,"34.0599","-118.447"
"5134","zLEV5J2HmKHocbPZONGJAA","Spartina","spartina-los-angeles","italian","4",313,"3",90046,"34.0839","-118.354"
"5135","cxFp0hDqaJPyiIUdqJ8Szg","Casa Ado","casa-ado-marina-del-rey","italian","4",296,"2",90292,"33.9791","-118.466"
"5136","mLkaGrGmwreX-yHIgMCvYQ","Rustic Canyon","rustic-canyon-santa-monica","bars","4",1198,"3",90401,"34.0251","-118.491"
"5137","P4V8V0W-EFb2EBAbbsu9vQ","ROC Sawtelle","roc-sawtelle-los-angeles-5","chinese","3.5",1621,"2",90025,"34.0397","-118.443"
"5138","UZL1rOzA-wFq0Y7iC0cc2w","Sunny Blue","sunny-blue-santa-monica","japanese","4.5",1225,"1",90405,"34.0003","-118.482"
"5139","CUobyfVCeEqmdZvLKZCong","New Flavors","new-flavors-los-angeles","hawaiian","3.5",217,"1",90066,"33.9961","-118.428"
"5140","35elbUdPYH-sU8vIyhOFfw","Estate Restaurant + Bar","estate-restaurant-bar-santa-monica","asianfusion","4",434,"2",90403,"34.0282","-118.488"
"5141","yleRHa5Voh4xJ5AW1-7RZQ","The Main Course","the-main-course-los-angeles-2","tradamerican","4",213,"2",90064,"34.0452","-118.42"
"5142","egFmq4geJuqNzZhhvz3oKw","Toscanova","toscanova-los-angeles","italian","3",469,"2",90067,"34.0591","-118.42"
"5143","H5l2f2uUCuhG0KQFFmBiVQ","Hillstone","hillstone-santa-monica-3","newamerican","4",986,"3",90401,"34.0175","-118.5"
"5144","RUWzsN_1kuGXjbq0_suniQ","Good Stuff Burgers","good-stuff-burgers-los-angeles-2","salad","4.5",122,"1",90064,"34.0327","-118.452"
"5145","YopXEni-gl7Y7Ia-aQYZ2Q","Local Kitchen & Wine Bar","local-kitchen-and-wine-bar-santa-monica","wine_bars","4",254,"2",90405,"34.0128","-118.466"
"5146","9xyjvSkidMTngtyZ6-Upaw","Crossroads","crossroads-los-angeles-3","vegan","4",1737,"3",90046,"34.0834","-118.37"
"5147","axPdZg9-yEEYvNpXiOxoKw","Burgerim","burgerim-los-angeles-2","tradamerican","3.5",88,"1",90064,"34.0277","-118.443"
"5148","uW5G6PjMAEXBWDlpDis6-A","Gusto","gusto-los-angeles","italian","4",511,"3",90048,"34.0717","-118.365"
"5149","Q21ynLFVwcDMDqA1GSZ9fg","Aloha Fridays","aloha-fridays-los-angeles","foodtrucks","5",1,"2",90064,"34.0317","-118.457"
"5150","d9UNjK5t3UiMM5Da9q4KCg","Spice Affair Beverly Hills Indian Restaurant","spice-affair-beverly-hills-indian-restaurant-beverly-hills","indpak","4.5",551,"3",90211,"34.0668","-118.376"
"5151","cYC1Yv_iRgfbD_6rSuLXCA","Kimukatsu","kimukatsu-los-angeles-2","japanese","3.5",437,"2",90025,"34.039","-118.442"
"5152","q44F4rITZyWIFh_xIOGOfA","GuYi Restaurant","guyi-restaurant-los-angeles-3","szechuan","4",162,"2",90049,"34.0542","-118.465"
"5153","9ZUXfy0A20k0kymwV0sSJA","Yogiyo Korean BBQ","yogiyo-korean-bbq-santa-monica-2","korean","4",162,"2",90401,"34.0174","-118.494"
"5154","lCQaymsrtgmWDMPcEuueeQ","Slab","slab-los-angeles-5","bbq","4.5",179,"2",90048,"34.0721","-118.367"
"5155","w5EOeYOoxmbYWJ1sUVD94w","Comfort Kitchen","comfort-kitchen-los-angeles","farmersmarket","4.5",34,"2",90036,"34.0614","-118.354"
"5156","ANoWhBWNVDy_syuwZqh2BA","Milo and Olive","milo-and-olive-santa-monica","pizza","4",1626,"2",90403,"34.0376","-118.476"
"5157","30jrTz8vh1xSXdtXMvt-mA","My Two Cents","my-two-cents-los-angeles-3","southern","4.5",520,"2",90019,"34.0498","-118.36"
"5158","oLdqytMa946FN7qmiVxw8Q","Outdoor Grill","outdoor-grill-los-angeles","bbq","3.5",338,"2",90066,"33.9971","-118.435"
"5159","4KsIYWtOkiGvfXYQwrW8Uw","TUMBI Craft Indian Kitchen","tumbi-craft-indian-kitchen-santa-monica","indpak","4",176,"2",90401,"34.0143","-118.498"
"5160","e2qxF8eXjcEcWntucDgupw","Poking Poke","poking-poke-santa-monica-2","seafood","4.5",130,"2",90405,"34.0048","-118.486"
"5161","zspOzXI4JrwdCvN6DL1JSA","Northern Cafe","northern-cafe-los-angeles-8","chinese","4",138,"2",90025,"34.0458","-118.466"
"5162","Ym2fUMpM27wjyIbv6iSY-Q","BERLINS","berlins-los-angeles-6","german","4.5",124,"1",90291,"33.9878","-118.474"
"5163","1bs4xVpYgNrSjmbpwt3sGA","Fellow","fellow-los-angeles","newamerican","4.5",97,"2",90024,"34.0612","-118.445"
"5164","aVjTUQIFKblzlRGKzGLD4Q","Gyu-Kaku Japanese BBQ","gyu-kaku-japanese-bbq-beverly-hills","bbq","4",1084,"2",90211,"34.0692","-118.377"
"5165","G8A7OaP9rcR3-vAWb_7G0Q","Gloria's Cafe","glorias-cafe-los-angeles","mexican","4",1560,"2",90034,"34.0215","-118.403"
"5166","e4zVNW0kCz00Sth4FCAyfQ","Flame International Kabob House","flame-international-kabob-house-los-angeles-2","mediterranean","4",399,"2",90025,"34.046","-118.449"
"5167","3xFHEzWiKOKNKJvFaCfukA","Madeo Restaurant","madeo-restaurant-beverly-hills-2","italian","4",729,"4",90210,"34.0684","-118.404"
"5168","lkdJKRYmd_ZL9gHmHRpYxw","Pizzana","pizzana-los-angeles","pizza","4",524,"2",90049,"34.0534","-118.466"
"5169","f3J-mkOztaWSPH18EWzL8g","El Sazon Oaxaqueno","el-sazon-oaxaqueno-los-angeles","mexican","3.5",99,"1",90066,"34.001","-118.428"
"5170","_ciG49YPf_DXGxSJ9pVveA","Superba Food + Bread","superba-food-bread-los-angeles","newamerican","4",755,"2",90291,"33.9963","-118.457"
"5171","t0kYXkQXLpNzdEvq1ATdUw","The Talpa Restaurant","the-talpa-restaurant-los-angeles","mexican","4",257,"2",90064,"34.0313","-118.447"
"5172","olom_vkNVhqxD4W9BkiUAw","The Stalking Horse Brewery & Freehouse","the-stalking-horse-brewery-and-freehouse-los-angeles","breweries","4",237,"2",90064,"34.0447","-118.42"
"5173","XDf5wMxXJD20GlAYhplzvg","Yamakase","yamakase-los-angeles","japanese","4.5",232,"4",90025,"34.0421","-118.461"
"5174","CTFZnhYe6t2tLv_NLHiE-w","Open Sesame","open-sesame-los-angeles","mediterranean","4",623,"2",90036,"34.076","-118.353"
"5175","PEBwHTrSJxJDnLMuo3hziQ","KazuNori  | The Original Hand Roll Bar","kazunori-the-original-hand-roll-bar-los-angeles-2","sushi","4.5",689,"2",90024,"34.06","-118.446"
"5176","UBPM1nF87u4bFu3G-E-Jcg","La Vecchia Cucina","la-vecchia-cucina-santa-monica","italian","4",687,"2",90405,"34.0011","-118.483"
"5177","umwJ_sHGuSU2p-CK3rQ8uA","Shin-Sen-Gumi Hakata Ramen - West L.A.","shin-sen-gumi-hakata-ramen-west-l-a-los-angeles-5","ramen","4",1071,"2",90025,"34.0468","-118.449"
"5178","kR3weNZxNQTO4uIlCJrQCQ","Coppelia's Bakery & Cafe","coppelias-bakery-and-cafe-los-angeles","bakeries","4.5",340,"1",90034,"34.0174","-118.41"
"5179","gMvpjDPNcQcXXkYhn0RyQw","MidiCi The Neapolitan Pizza Company","midici-the-neapolitan-pizza-company-century-city","wine_bars","4",205,"2",90067,"34.0583","-118.418"
"5180","ZzpC4bW5mY0AOoGznnyIsg","Ondal 2","ondal-2-los-angeles","korean","4",436,"2",90016,"34.0395","-118.34"
"5181","frVjtWoGHX2w4L9vqJOIEg","Shake Ramen","shake-ramen-santa-monica","foodtrucks","4",130,"1",90405,"34.0053","-118.48"
"5182","fMv_najQZnX7vk1A8wJUhg","Flowerboy Project","flowerboy-project-los-angeles","cafes","4",78,"1",90291,"33.9992","-118.463"
"5183","QiJvK9ov31xK69MCh28-5w","Ocean Park Ramen","ocean-park-ramen-santa-monica","ramen","4.5",123,"2",90405,"34.02","-118.454"
"5184","wziCOCpF-KP_Jm-ZsFV-2Q","Habayit","habayit-los-angeles","kosher","4.5",179,"2",90064,"34.0301","-118.449"
"5185","_o6cTaR_pnm2XucZS6fTug","Guisados","guisados-west-hollywood","mexican","4.5",737,"1",90069,"34.0844","-118.385"
"5186","1g0N_c_9zFCdnYDViKnZAA","Trattoria Bella Roma","trattoria-bella-roma-los-angeles","italian","4",492,"2",90035,"34.0519","-118.384"
"5187","gZ9q8LRvk75jSwZwpgBXvg","Super Pho & Teriyaki","super-pho-and-teriyaki-los-angeles","vietnamese","3.5",559,"1",90034,"34.0152","-118.414"
"5188","lO6yqleZ389jlordXoQp-A","Venice Whaler","venice-whaler-venice","tradamerican","3.5",654,"2",90292,"33.979","-118.467"
"5189","V37t-r5pNZ_QeVPm8x66PA","The Coop Pizza","the-coop-pizza-los-angeles","pizza","4",622,"1",90034,"34.029","-118.403"
"5190","BAnC30_CaFiBOd6Fv9KgBg","Animal","animal-los-angeles","newamerican","4",3276,"3",90036,"34.0793","-118.362"
"5191","w_mCACKhYBFyjt3Depnd5g","Bento Moderno","bento-moderno-santa-monica","asianfusion","4.5",29,"2",90405,"34.0209","-118.453"
"5192","NrDxjTIhchyNHIABg8Prtg","Stout Burgers & Beers","stout-burgers-and-beers-santa-monica-2","burgers","4",755,"2",90401,"34.0143","-118.498"
"5193","-Qcwd1FPZdKlfxQnI_yCww","The Cheesecake Factory","the-cheesecake-factory-santa-monica","desserts","2.5",835,"2",90401,"34.0141","-118.494"
"5194","KHPc3QSiJvvFTUFtHlV8Aw","The Halal Guys","the-halal-guys-west-hollywood-2","mideastern","3.5",302,"2",90069,"34.0847","-118.385"
"5195","HHNtnFQzifsDun2oBBbJRQ","Great Western Steak & Hoagie Company","great-western-steak-and-hoagie-company-venice","burgers","4",282,"1",90291,"33.9966","-118.457"
"5196","yF21Px4UWsuh2Zn1huPv-w","Blue Plate Oysterette","blue-plate-oysterette-santa-monica","seafood","4",1288,"3",90401,"34.0146","-118.498"
"5197","gB-8O-wXzOvEzwROmPp7Kw","Petite Taqueria","petite-taqueria-los-angeles","mexican","4",189,"2",90069,"34.0851","-118.377"
"5198","dFBpwpzYjsKyY2DzbHylaQ","Hollywood Pies","hollywood-pies-los-angeles","italian","4",843,"2",90035,"34.053","-118.375"
"5199","fT5h65Y91LeAn_epJEHgMg","California Chicken Cafe","california-chicken-cafe-santa-monica","catering","4",597,"2",90403,"34.0342","-118.48"
